roboID,dateOpened,dateClosed,profit
1785,2022-10-26 00:42:05.540,2022-10-26 06:12:05.843,-20
1785,2022-10-26 12:48:05.893,2022-10-26 13:35:05.763,-20
1785,2022-10-26 13:35:05.763,2022-10-26 14:14:10.970,-20
1785,2022-10-27 02:00:11.327,2022-10-27 12:26:06.357,70
1785,2022-10-28 01:11:06.140,2022-10-28 07:14:06.900,-20
1785,2022-10-28 12:05:05.857,2022-10-28 12:30:06.237,-20
1785,2022-10-28 12:58:11.237,2022-10-28 14:11:06.553,-20
1785,2022-10-28 14:53:06.167,2022-10-28 19:44:16.197,-20
1785,2022-10-28 19:44:16.197,2022-10-31 01:33:01.043,-20
1785,2022-10-31 03:48:01.013,2022-10-31 06:20:16.357,-20
1785,2022-10-31 06:27:00.963,2022-10-31 15:44:01.287,70
1785,2022-10-31 23:21:05.753,2022-11-01 14:58:17.547,-20
1785,2022-11-02 00:17:02.307,2022-11-02 16:36:09.920,-20
1785,2022-11-02 19:08:06.260,2022-11-02 19:19:05.007,-20
1785,2022-11-03 14:30:09.363,2022-11-03 15:51:15.183,-20
1785,2022-11-03 19:40:09.237,2022-11-04 12:57:05.263,70
1785,2022-11-07 01:19:05.740,2022-11-07 03:44:05.620,-20
1785,2022-11-07 07:30:10.317,2022-11-07 08:16:05.697,-20
1785,2022-11-07 22:41:06.747,2022-11-08 15:15:04.250,-20
1785,2022-11-09 00:43:08.297,2022-11-09 19:39:04.717,70
1785,2022-11-09 23:59:05.537,2022-11-10 07:58:09.513,-20
1785,2022-11-10 08:03:14.050,2022-11-10 13:30:13.223,-20
1785,2022-11-11 01:48:05.293,2022-11-11 02:11:09.287,-20
1785,2022-11-11 02:48:08.777,2022-11-11 05:25:04.623,-20
1785,2022-11-13 22:21:03.267,2022-11-14 01:06:09.727,-20
1785,2022-11-14 02:10:08.453,2022-11-14 08:13:04.517,-20
1785,2022-11-14 08:22:02.900,2022-11-14 09:05:08.823,-20
1785,2022-11-14 09:05:08.827,2022-11-14 10:09:04.867,-20
1785,2022-11-14 13:17:04.070,2022-11-14 14:21:04.650,-20
1785,2022-11-14 15:10:08.433,2022-11-15 07:33:04.830,70
1785,2022-11-15 15:01:03.853,2022-11-15 18:28:04.237,70
1785,2022-11-16 00:00:08.967,2022-11-16 00:28:04.263,-20
1785,2022-11-16 02:03:03.740,2022-11-16 04:14:04.373,-20
1785,2022-11-16 05:18:04.220,2022-11-17 10:46:07.467,-20
1785,2022-11-17 17:10:09.777,2022-11-18 15:01:06.523,-20
1785,2022-11-21 13:52:02.940,2022-11-21 17:03:03.527,-20
1785,2022-11-21 19:30:07.893,2022-11-23 00:06:04.853,70
1785,2022-11-23 09:00:08.853,2022-11-23 13:31:04.727,-20
1785,2022-11-23 13:31:04.740,2022-11-23 19:27:06.547,70
1785,2022-11-24 07:40:09.613,2022-11-25 14:18:10.667,70
1785,2022-11-25 15:52:05.567,2022-11-27 22:04:01.317,-20
1785,2022-11-28 06:44:07.980,2022-11-28 09:07:12.947,70
1785,2022-11-28 14:30:09.277,2022-11-28 18:04:13.587,70
1785,2022-11-29 02:00:10.210,2022-11-29 13:52:12.947,-20
1785,2022-11-30 00:40:08.343,2022-11-30 15:36:06.437,-20
1785,2022-11-30 18:57:04.317,2022-12-01 00:46:07.223,70
1785,2022-12-01 08:05:03.947,2022-12-01 08:46:04.867,-20
1785,2022-12-01 08:46:04.867,2022-12-01 12:51:04.860,-20
1785,2022-12-02 00:50:09.830,2022-12-02 06:18:04.723,-20
1785,2022-12-02 09:51:05.130,2022-12-02 12:40:04.230,-20
1785,2022-12-02 17:00:08.937,2022-12-05 12:56:06.280,70
1785,2022-12-05 14:54:03.673,2022-12-05 20:29:08.727,70
1785,2022-12-06 00:19:13.817,2022-12-06 06:13:03.960,-20
1785,2022-12-06 08:20:08.720,2022-12-06 08:32:04.073,-20
1785,2022-12-06 08:41:09.157,2022-12-06 18:04:04.217,-20
1785,2022-12-07 02:10:08.800,2022-12-07 06:10:14.390,-20
1785,2022-12-07 16:13:04.260,2022-12-07 17:27:04.663,-20
1785,2022-12-07 20:21:04.517,2022-12-08 07:34:09.787,-20
1785,2022-12-08 12:10:09.107,2022-12-09 01:27:05.103,70
1785,2022-12-09 07:30:09.607,2022-12-13 13:30:06.770,-20
1785,2022-12-14 00:00:07.180,2022-12-14 08:32:02.850,-20
1785,2022-12-14 08:41:02.457,2022-12-15 09:01:03.987,-20
1785,2022-12-15 13:20:10.900,2022-12-15 14:14:01.207,70
1785,2022-12-15 16:40:05.860,2022-12-16 02:35:16.263,-20
1785,2022-12-16 02:40:05.860,2022-12-16 07:54:01.433,-20
1785,2022-12-16 08:01:11.163,2022-12-16 08:55:01.390,-20
1785,2022-12-16 08:55:01.390,2022-12-18 23:47:04.640,70
1785,2022-12-19 01:12:05.687,2022-12-19 15:47:13.813,-20
1785,2022-12-19 16:50:07.323,2022-12-19 19:42:02.427,-20
1785,2022-12-19 23:40:08.857,2022-12-20 05:30:14.360,-20
1785,2022-12-20 07:51:04.060,2022-12-22 14:35:07.303,-20
1785,2022-12-22 20:40:11.887,2022-12-27 07:02:05.190,70
1785,2022-12-27 12:20:09.920,2022-12-28 14:37:05.097,-20
1785,2022-12-28 23:30:07.583,2022-12-30 11:37:05.477,70
21474,2022-05-23 12:08:05.957,2022-06-10 09:18:01.610,-60
21474,2022-06-10 09:32:16.040,2022-06-13 11:53:00.833,150
21474,2022-06-13 12:08:05.707,2022-06-16 15:16:02.337,-60
21474,2022-06-16 15:36:01.800,2022-06-29 18:39:09.993,-60
21474,2022-06-29 18:48:09.653,2022-07-05 09:46:03.167,150
21474,2022-07-05 15:41:03.233,2022-07-08 07:38:02.400,150
21474,2022-07-08 09:27:03.580,2022-07-08 14:57:07.780,-60
21474,2022-07-08 14:57:07.783,2022-07-12 01:06:05.773,150
21474,2022-07-12 01:28:09.687,2022-07-12 15:29:06.553,-60
21474,2022-07-12 15:36:10.237,2022-07-18 07:08:06.573,-60
21474,2022-07-18 07:20:15.990,2022-08-02 00:39:14.560,150
21474,2022-08-02 00:56:08.407,2022-08-02 07:32:13.670,-60
21474,2022-08-02 07:52:08.470,2022-08-02 20:19:04.957,-60
21474,2022-08-02 20:24:09.113,2022-08-04 15:20:05.747,-60
21474,2022-08-04 15:38:05.633,2022-08-05 12:50:01.237,-60
21474,2022-08-05 12:56:06.570,2022-08-08 14:53:05.040,-60
21474,2022-08-08 15:08:04.247,2022-08-10 15:04:06.987,150
21474,2022-08-10 16:34:11.027,2022-08-12 14:04:04.120,-60
21474,2022-08-12 14:16:06.107,2022-08-18 14:02:05.113,150
21474,2022-08-18 19:33:05.053,2022-08-22 15:26:03.517,150
21474,2022-08-22 18:22:03.143,2022-08-23 14:00:03.293,-60
21474,2022-08-23 14:16:08.273,2022-08-26 13:26:06.093,-60
21474,2022-08-26 14:03:06.017,2022-08-26 17:19:05.670,-60
21474,2022-08-26 17:28:10.227,2022-09-06 12:59:05.553,-60
21474,2022-09-06 13:18:05.657,2022-09-07 16:42:04.663,-60
21474,2022-09-07 18:49:14.467,2022-09-12 06:58:03.727,150
21474,2022-09-12 10:16:08.080,2022-09-13 12:33:04.790,-60
21474,2022-09-13 17:05:03.953,2022-09-21 18:00:11.077,150
21474,2022-09-21 18:26:04.860,2022-09-23 14:59:01.150,150
21474,2022-09-23 15:26:00.933,2022-09-26 00:59:04.450,150
21474,2022-09-26 01:12:08.737,2022-09-26 07:25:05.430,-60
21474,2022-09-26 07:36:09.070,2022-09-28 04:52:05.510,150
21474,2022-09-28 05:18:09.780,2022-09-28 13:45:06.407,-60
21474,2022-09-28 14:00:10.493,2022-09-28 15:50:06.183,-60
21474,2022-09-28 20:00:11.160,2022-09-29 05:40:00.820,-60
21474,2022-09-29 06:00:06.020,2022-09-29 21:02:00.707,150
21474,2022-09-29 21:12:05.687,2022-09-30 10:53:01.613,-60
21474,2022-09-30 10:53:01.623,2022-10-04 12:25:04.917,150
21474,2022-10-04 13:20:04.567,2022-10-05 14:01:06.317,-60
21474,2022-10-05 14:16:09.437,2022-10-05 23:58:04.967,-60
21474,2022-10-06 00:08:09.637,2022-10-07 12:30:13.803,150
21474,2022-10-07 12:56:09.957,2022-10-13 16:05:02.123,-60
21474,2022-10-13 19:06:06.653,2022-10-14 09:36:01.467,-60
21474,2022-10-14 09:44:06.307,2022-10-18 13:33:03.777,150
21474,2022-10-18 13:44:08.330,2022-10-19 09:27:03.640,-60
21474,2022-10-19 09:30:03.407,2022-10-24 13:51:05.853,-60
21474,2022-10-24 14:00:15.780,2022-10-26 07:48:11.463,150
21474,2022-10-26 08:14:01.453,2022-10-27 18:12:01.860,-60
21474,2022-10-27 18:16:06.437,2022-11-02 20:55:02.773,150
21474,2022-11-02 22:33:02.537,2022-11-04 14:07:04.083,-60
21474,2022-11-04 15:52:07.830,2022-11-08 15:15:03.100,150
21474,2022-11-08 19:20:07.193,2022-11-09 19:32:14.323,-60
21474,2022-11-09 19:32:14.323,2022-11-10 13:31:05.580,-60
21474,2022-11-10 17:44:08.877,2022-11-11 11:42:05.040,150
21474,2022-11-11 11:52:09.283,2022-11-15 13:33:00.673,150
21474,2022-11-15 13:52:10.663,2022-11-15 15:52:15.610,-60
21474,2022-11-15 16:08:05.577,2022-11-15 18:28:16.477,-60
21474,2022-11-15 18:48:05.680,2022-11-21 07:03:03.163,-60
21474,2022-11-21 07:08:08.287,2022-11-23 02:57:14.143,-60
21474,2022-11-23 03:04:09.000,2022-11-28 10:22:02.600,150
21474,2022-11-28 12:10:02.337,2022-11-28 15:40:02.597,-60
21474,2022-11-28 15:52:07.523,2022-11-28 19:56:02.750,-60
21474,2022-11-28 20:08:07.620,2022-11-30 14:42:06.683,-60
21474,2022-11-30 14:44:03.980,2022-11-30 15:33:14.863,-60
14149,2022-09-07 14:47:14.480,2022-09-07 16:42:04.477,-20
14149,2022-09-07 16:50:09.663,2022-09-07 17:17:04.433,-20
14149,2022-09-07 18:12:14.463,2022-09-08 13:05:09.563,-20
14149,2022-09-08 13:22:04.443,2022-09-09 03:28:10.007,130
14149,2022-09-09 09:20:09.773,2022-09-09 11:01:04.877,-20
14149,2022-09-09 11:13:04.770,2022-09-09 11:35:05.233,-20
14149,2022-09-09 11:41:04.793,2022-09-09 13:15:05.180,-20
14149,2022-09-09 13:16:04.800,2022-09-12 07:12:03.657,130
14149,2022-09-12 08:21:03.150,2022-09-12 09:53:03.080,-20
14149,2022-09-12 10:25:03.310,2022-09-12 13:18:08.560,-20
14149,2022-09-12 13:22:03.137,2022-09-13 12:30:16.540,-20
14149,2022-09-13 13:20:08.623,2022-09-13 15:46:05.237,-20
14149,2022-09-13 16:33:13.557,2022-09-14 10:16:04.210,-20
14149,2022-09-14 12:43:04.567,2022-09-16 14:52:00.757,-20
14149,2022-09-16 15:02:00.670,2022-09-20 00:06:12.857,-20
14149,2022-09-20 00:55:02.367,2022-09-20 06:05:02.867,-20
14149,2022-09-20 06:07:02.477,2022-09-20 11:40:12.840,-20
14149,2022-09-20 11:49:02.360,2022-09-20 12:23:02.847,-20
14149,2022-09-20 12:34:02.487,2022-09-21 05:59:03.153,-20
14149,2022-09-21 07:32:12.607,2022-09-21 09:48:03.187,-20
14149,2022-09-21 09:56:03.190,2022-09-23 07:00:11.440,130
14149,2022-09-23 09:12:06.690,2022-09-26 00:58:01.293,130
14149,2022-09-26 01:52:02.097,2022-09-26 07:06:11.280,-20
14149,2022-09-26 07:38:01.513,2022-09-28 01:56:02.107,130
14149,2022-09-28 03:15:12.063,2022-09-28 07:55:02.463,-20
14149,2022-09-28 08:01:02.023,2022-09-28 10:03:04.507,-20
14149,2022-09-28 10:06:05.903,2022-09-28 10:11:03.147,-20
14149,2022-09-28 10:18:02.440,2022-09-28 10:22:12.550,-20
14149,2022-09-28 10:27:02.737,2022-09-28 12:39:03.277,-20
14149,2022-09-28 18:12:02.533,2022-09-28 23:45:04.017,-20
14149,2022-09-28 23:52:02.917,2022-09-29 00:55:03.127,-20
14149,2022-09-29 05:29:08.107,2022-09-29 05:42:03.203,-20
14149,2022-09-29 07:24:07.867,2022-09-29 07:30:03.500,-20
14149,2022-09-29 08:50:02.857,2022-09-29 16:09:03.683,130
14149,2022-09-29 17:11:03.090,2022-09-30 10:53:04.157,-20
14149,2022-09-30 11:00:08.160,2022-09-30 11:54:03.360,-20
14149,2022-09-30 12:01:03.460,2022-10-04 07:09:02.230,130
14149,2022-10-04 08:31:01.870,2022-10-05 14:02:07.140,-20
14149,2022-10-05 14:08:01.963,2022-10-06 13:28:02.413,-20
14149,2022-10-06 14:52:02.400,2022-10-10 07:44:00.353,130
14149,2022-10-10 09:21:00.347,2022-10-10 14:31:00.607,-20
14149,2022-10-10 16:13:00.477,2022-10-10 18:05:00.370,-20
14149,2022-10-10 18:22:00.370,2022-10-11 11:27:01.017,-20
14149,2022-10-11 11:32:00.663,2022-10-11 15:57:01.420,-20
14149,2022-10-11 16:04:00.817,2022-10-11 16:40:00.530,-20
14149,2022-10-11 16:51:10.763,2022-10-13 12:32:16.060,130
14149,2022-10-13 13:58:00.610,2022-10-13 14:48:00.980,-20
14149,2022-10-13 16:22:00.733,2022-10-14 07:22:06.123,-20
14149,2022-10-14 07:26:00.717,2022-10-14 09:16:01.020,-20
14149,2022-10-14 09:49:05.710,2022-10-18 04:19:03.353,130
14149,2022-10-18 06:00:13.283,2022-10-18 08:58:04.017,-20
14149,2022-10-18 09:01:03.487,2022-10-18 10:53:03.597,-20
14149,2022-10-18 10:57:03.297,2022-10-19 10:28:03.780,-20
14149,2022-10-19 12:06:08.467,2022-10-19 14:28:13.767,-20
14149,2022-10-19 14:38:03.647,2022-10-20 11:09:03.963,-20
14149,2022-10-20 11:22:03.677,2022-10-20 14:55:04.027,-20
14149,2022-10-20 15:00:13.937,2022-10-21 12:21:04.443,130
14149,2022-10-21 13:12:04.190,2022-10-21 13:38:04.113,-20
14149,2022-10-21 13:40:08.933,2022-10-21 13:58:13.973,-20
14149,2022-10-21 14:02:04.007,2022-10-21 14:09:04.300,-20
14149,2022-10-21 14:15:13.757,2022-10-21 15:47:05.000,-20
14149,2022-10-21 15:47:09.510,2022-10-21 15:51:05.083,-20
14149,2022-10-21 15:52:03.803,2022-10-21 15:58:09.353,-20
14149,2022-10-24 15:37:02.027,2022-10-25 06:56:01.900,-20
14149,2022-10-25 16:08:02.183,2022-10-26 23:56:02.320,130
14149,2022-10-27 00:41:02.417,2022-10-27 06:33:02.820,-20
14149,2022-10-27 06:46:02.520,2022-10-27 09:33:03.273,-20
14149,2022-10-27 09:50:07.463,2022-10-27 12:16:04.043,-20
14149,2022-10-27 12:17:02.533,2022-10-27 12:22:02.673,-20
14149,2022-10-27 12:31:02.987,2022-10-27 13:11:12.597,-20
14149,2022-10-27 13:16:02.773,2022-10-27 18:09:07.810,-20
14149,2022-10-27 18:39:12.440,2022-10-28 07:17:03.460,-20
14149,2022-10-28 08:50:07.690,2022-10-28 09:19:02.580,-20
14149,2022-10-28 09:25:02.580,2022-10-28 13:02:02.993,-20
14149,2022-10-28 13:20:07.627,2022-11-02 19:21:04.253,130
14149,2022-11-02 23:57:04.087,2022-11-03 01:25:04.020,-20
14149,2022-11-03 01:30:08.790,2022-11-04 13:02:03.923,-20
14149,2022-11-04 13:23:13.937,2022-11-04 14:07:05.597,-20
14149,2022-11-04 20:48:13.780,2022-11-06 22:04:05.647,-20
14149,2022-11-06 22:04:05.647,2022-11-08 15:15:01.437,130
14149,2022-11-08 17:30:11.287,2022-11-08 19:07:01.387,-20
14149,2022-11-08 19:15:00.820,2022-11-09 09:59:01.957,-20
14149,2022-11-10 13:20:12.063,2022-11-10 13:30:03.007,-20
14149,2022-11-10 13:56:02.433,2022-11-10 14:10:07.747,-20
14149,2022-11-10 14:20:07.167,2022-11-10 14:46:03.587,-20
14149,2022-11-11 04:40:07.420,2022-11-11 13:05:02.640,130
14149,2022-11-11 13:50:07.387,2022-11-11 14:35:03.200,-20
14149,2022-11-11 14:48:02.287,2022-11-15 07:48:03.557,130
14149,2022-11-15 09:39:02.660,2022-11-15 15:47:01.763,-20
14149,2022-11-15 17:16:06.550,2022-11-15 18:27:11.887,-20
14149,2022-11-15 19:30:01.470,2022-11-17 14:08:02.997,-20
14149,2022-11-17 14:52:12.977,2022-11-17 18:19:03.680,-20
14149,2022-11-17 18:25:03.137,2022-11-18 03:47:03.953,-20
14149,2022-11-18 03:52:13.193,2022-11-21 07:03:09.290,130
14149,2022-11-21 07:43:04.203,2022-11-22 09:39:14.767,-20
14149,2022-11-22 09:41:04.743,2022-11-22 18:51:14.900,-20
14149,2022-11-22 22:21:09.817,2022-11-24 02:41:05.483,130
14149,2022-11-24 04:14:15.400,2022-11-24 08:00:00.513,-20
14149,2022-11-24 08:11:01.583,2022-11-24 11:26:11.383,-20
14149,2022-11-24 11:34:05.810,2022-11-25 13:19:01.770,-20
14149,2022-11-25 13:26:16.250,2022-11-28 01:40:03.763,-20
14149,2022-11-28 02:55:03.513,2022-11-28 07:04:03.553,-20
14149,2022-11-28 07:29:13.723,2022-11-28 08:24:13.647,-20
14149,2022-11-28 10:10:08.760,2022-11-28 14:54:04.137,-20
14149,2022-11-28 14:59:13.643,2022-11-28 15:28:13.840,-20
14149,2022-11-28 15:31:03.813,2022-11-28 15:56:03.763,-20
14149,2022-11-28 16:01:03.680,2022-11-28 16:24:08.930,-20
14149,2022-11-28 17:05:04.053,2022-11-28 18:29:04.907,-20
14149,2022-11-28 21:34:04.627,2022-11-29 01:48:04.707,-20
14149,2022-11-29 01:52:04.097,2022-11-29 03:28:14.637,-20
14149,2022-11-29 19:30:05.193,2022-11-30 01:41:05.367,-20
14149,2022-11-30 01:56:04.977,2022-11-30 08:58:05.957,-20
14149,2022-11-30 21:01:00.647,2022-12-01 23:16:06.073,130
14149,2022-12-02 00:13:00.837,2022-12-02 13:30:02.137,-20
14149,2022-12-02 13:40:10.753,2022-12-02 13:44:01.210,-20
14149,2022-12-02 13:54:01.023,2022-12-05 12:55:06.390,130
14149,2022-12-05 14:14:01.257,2022-12-05 15:00:02.197,-20
14149,2022-12-05 15:05:01.253,2022-12-05 16:56:01.667,-20
14149,2022-12-05 17:07:01.330,2022-12-06 18:15:01.680,-20
14149,2022-12-06 20:30:06.723,2022-12-07 10:14:02.010,-20
14149,2022-12-07 10:52:11.827,2022-12-07 12:39:01.840,-20
14149,2022-12-07 15:35:01.943,2022-12-08 14:48:02.380,-20
14149,2022-12-08 16:10:07.297,2022-12-09 13:30:05.520,-20
14149,2022-12-09 13:30:05.587,2022-12-13 13:45:15.267,130
14149,2022-12-13 14:40:10.330,2022-12-13 17:20:00.390,-20
14149,2022-12-13 17:24:00.347,2022-12-15 17:10:03.533,-20
14149,2022-12-15 19:22:03.757,2022-12-16 01:04:03.663,-20
14149,2022-12-16 01:06:03.627,2022-12-16 07:17:03.807,-20
14149,2022-12-16 08:41:08.770,2022-12-16 08:59:03.950,-20
14149,2022-12-16 09:11:09.003,2022-12-22 08:26:10.187,-20
14149,2022-12-22 08:50:15.143,2022-12-22 13:35:05.453,-20
14149,2022-12-22 13:41:05.140,2022-12-22 14:34:10.860,-20
1685,2022-05-26 05:31:04.883,2022-06-10 12:57:06.607,150
1685,2022-06-10 19:17:10.140,2022-06-15 18:06:01.887,150
1685,2022-06-15 19:20:06.713,2022-06-16 17:29:03.270,-130
1685,2022-06-23 23:36:10.463,2022-07-01 14:06:16.573,150
1685,2022-07-01 18:58:10.607,2022-07-05 13:22:04.407,150
1685,2022-07-05 19:39:13.240,2022-07-08 07:28:03.940,150
1685,2022-07-08 13:07:07.657,2022-07-12 09:46:00.000,150
1685,2022-07-14 18:59:04.127,2022-07-18 10:03:04.763,-130
1685,2022-07-25 01:18:09.197,2022-08-10 12:31:18.187,-130
1685,2022-08-15 13:46:12.387,2022-08-19 10:07:05.320,150
1685,2022-08-19 19:57:05.843,2022-09-06 13:06:07.887,150
1685,2022-09-07 00:16:01.830,2022-09-08 11:46:12.530,-130
1685,2022-09-14 03:52:06.900,2022-09-21 18:01:03.147,150
1685,2022-09-21 19:07:06.397,2022-09-23 09:43:03.647,150
1685,2022-09-23 13:05:07.660,2022-09-26 00:58:07.207,150
1685,2022-09-26 06:26:09.783,2022-09-29 15:10:02.230,-130
1685,2022-10-06 23:37:10.733,2022-10-13 12:31:11.310,150
1685,2022-10-20 01:17:04.210,2022-10-24 14:52:15.043,-130
1685,2022-10-28 11:25:06.693,2022-11-03 07:00:04.433,150
1685,2022-11-03 07:02:09.230,2022-11-04 14:41:05.547,-130
1685,2022-11-17 20:58:14.837,2022-12-01 13:40:04.927,-130
1685,2022-12-06 10:24:03.490,2022-12-13 13:32:02.400,-130
21310,2022-05-31 14:55:03.817,2022-06-09 17:21:10.850,100
21310,2022-06-09 23:58:05.973,2022-06-10 14:02:06.513,100
21310,2022-06-13 17:53:00.877,2022-06-16 15:56:02.080,-70
1130,2022-08-19 12:10:09.360,2022-08-22 07:23:06.497,40
1130,2022-08-22 08:50:09.787,2022-08-22 14:21:05.410,40
1130,2022-08-22 16:41:10.183,2022-08-23 06:37:05.927,40
1130,2022-08-23 07:46:05.603,2022-08-26 13:31:02.980,-130
1130,2022-08-26 19:53:07.473,2022-08-29 08:30:03.627,40
1130,2022-08-31 11:40:04.063,2022-09-01 14:03:05.767,40
1130,2022-09-01 15:42:04.333,2022-09-06 12:59:02.443,40
1130,2022-09-06 14:31:01.183,2022-09-08 11:46:01.967,-130
1130,2022-09-13 16:21:01.060,2022-09-13 21:19:07.953,40
1130,2022-09-13 22:23:01.330,2022-09-21 06:02:07.233,40
1130,2022-09-21 09:34:05.643,2022-09-21 15:00:11.473,40
1130,2022-09-21 17:54:01.033,2022-09-21 18:01:02.207,40
1130,2022-09-21 18:02:01.207,2022-09-23 07:01:03.287,40
1130,2022-09-23 10:25:02.047,2022-09-23 14:41:05.150,40
1130,2022-09-23 15:54:07.987,2022-09-23 17:39:05.283,40
1130,2022-09-23 19:22:03.450,2022-09-26 00:58:06.347,40
1130,2022-09-26 02:11:05.713,2022-09-26 15:45:06.433,40
1130,2022-09-26 18:50:09.733,2022-09-27 16:52:15.763,40
1130,2022-09-27 17:50:10.147,2022-09-28 07:00:06.173,40
1130,2022-09-28 08:02:10.457,2022-09-28 16:14:06.537,-130
1130,2022-10-03 11:12:02.037,2022-10-04 10:32:10.560,-130
1130,2022-10-05 12:42:05.327,2022-10-05 13:47:05.717,40
1130,2022-10-05 15:11:10.117,2022-10-06 15:56:10.857,40
1130,2022-10-06 17:25:10.663,2022-10-07 06:39:11.123,40
1130,2022-10-07 11:25:05.730,2022-10-07 12:30:13.517,40
1130,2022-10-07 12:32:05.397,2022-10-10 00:29:08.213,40
1130,2022-10-10 00:58:12.750,2022-10-10 08:06:08.157,40
1130,2022-10-10 09:21:02.857,2022-10-13 12:30:16.837,40
1130,2022-10-14 12:41:03.297,2022-10-18 04:27:04.620,-130
1130,2022-10-19 07:44:08.433,2022-10-19 10:30:04.060,40
1130,2022-10-19 12:01:03.767,2022-10-21 09:36:14.617,40
1130,2022-10-21 11:00:13.907,2022-10-21 12:21:04.893,40
1130,2022-10-21 13:12:04.373,2022-10-25 13:14:05.347,-130
1130,2022-10-27 13:41:15.110,2022-10-27 16:30:05.250,40
1130,2022-10-27 17:24:05.283,2022-10-28 07:16:10.737,40
1130,2022-10-28 09:10:10.170,2022-10-31 12:56:00.787,40
1130,2022-10-31 14:30:10.817,2022-11-01 14:59:01.353,40
1130,2022-11-01 17:27:10.937,2022-11-02 19:27:14.220,40
1130,2022-11-02 23:57:04.763,2022-11-03 07:42:09.403,40
1130,2022-11-03 12:11:04.117,2022-11-04 14:07:07.060,-130
1130,2022-11-09 16:31:03.727,2022-11-09 18:38:03.200,40
1130,2022-11-09 20:31:08.720,2022-11-10 09:49:03.597,40
1130,2022-11-10 13:20:13.223,2022-11-10 13:35:04.710,-130
1130,2022-11-10 13:56:03.420,2022-11-11 07:50:03.950,-130
1130,2022-11-15 23:23:03.540,2022-11-17 14:07:14.763,40
1130,2022-11-17 14:53:04.733,2022-11-21 02:13:04.617,40
1130,2022-11-21 04:13:02.187,2022-11-21 06:59:02.600,40
1130,2022-11-21 07:43:02.463,2022-11-21 17:21:04.373,40
1130,2022-11-21 18:24:04.243,2022-11-23 14:53:04.190,-130
1130,2022-11-25 14:40:09.650,2022-11-29 13:52:10.930,40
1130,2022-11-29 15:00:12.467,2022-11-30 15:58:04.417,40
1130,2022-11-30 17:02:03.607,2022-12-01 05:43:14.067,-130
1130,2022-12-05 20:10:08.160,2022-12-07 06:09:03.897,40
1130,2022-12-07 07:10:08.577,2022-12-09 01:27:04.383,-130
1130,2022-12-09 16:20:09.523,2022-12-13 14:22:07.070,-130
1130,2022-12-15 10:01:02.910,2022-12-19 15:56:01.677,40
1130,2022-12-19 17:00:17.420,2022-12-20 05:55:04.303,40
607,2022-05-25 14:33:03.940,2022-06-10 09:27:05.070,80
607,2022-06-13 07:29:04.703,2022-06-13 20:28:05.203,80
607,2022-06-14 01:08:04.883,2022-06-16 16:29:01.410,-140
607,2022-06-17 17:54:11.760,2022-06-30 10:52:04.633,80
607,2022-07-01 18:57:05.027,2022-07-05 08:26:03.030,80
607,2022-07-05 18:51:03.040,2022-07-06 11:54:03.923,80
607,2022-07-07 01:38:05.377,2022-07-08 07:36:02.213,80
607,2022-07-08 12:30:02.520,2022-07-11 13:36:15.977,80
607,2022-07-12 00:17:11.057,2022-07-14 13:32:03.800,80
607,2022-07-14 15:54:03.743,2022-07-18 10:22:08.833,-140
607,2022-07-20 21:53:09.043,2022-07-27 16:24:15.197,80
607,2022-07-28 14:40:10.203,2022-08-10 12:31:07.200,-140
607,2022-08-12 07:27:15.563,2022-08-15 10:24:02.177,80
607,2022-08-16 03:36:02.343,2022-08-18 17:05:04.177,80
607,2022-08-19 06:37:03.697,2022-08-22 07:48:04.643,80
607,2022-08-23 14:30:00.460,2022-09-06 13:03:02.063,80
607,2022-09-07 05:25:01.077,2022-09-09 00:35:16.417,-140
607,2022-09-14 02:35:01.367,2022-09-21 06:37:10.117,80
607,2022-09-23 00:58:04.830,2022-09-23 08:12:01.673,80
607,2022-09-26 07:45:09.603,2022-09-26 17:42:04.813,80
607,2022-09-27 01:24:09.617,2022-09-28 02:17:05.930,80
607,2022-09-28 08:05:05.247,2022-09-28 17:04:15.850,-140
607,2022-10-05 19:51:05.207,2022-10-06 15:59:06.223,80
607,2022-10-07 03:27:05.300,2022-10-10 00:31:12.703,80
607,2022-10-10 02:12:02.660,2022-10-13 12:30:14.657,80
607,2022-10-14 13:27:07.850,2022-10-25 13:14:04.887,-140
607,2022-10-27 23:04:09.877,2022-10-31 13:56:15.497,80
607,2022-11-01 00:19:10.407,2022-11-03 07:07:03.843,80
607,2022-11-03 15:02:03.833,2022-11-04 14:24:04.717,-140
607,2022-11-10 00:04:02.133,2022-11-10 11:07:02.287,80
607,2022-11-16 04:14:03.583,2022-11-21 06:51:02.350,80
607,2022-11-21 14:01:13.220,2022-11-23 19:02:03.633,-140
607,2022-11-25 09:59:04.220,2022-11-30 15:49:03.463,80
607,2022-11-30 19:10:03.343,2022-12-01 13:43:03.950,-140
607,2022-12-05 15:17:07.827,2022-12-07 07:14:00.000,80
607,2022-12-13 00:15:06.320,2022-12-14 18:40:02.117,-140
607,2022-12-15 13:48:00.267,2022-12-22 19:28:05.530,80
281,2022-05-25 13:42:08.477,2022-06-09 17:19:04.553,40
281,2022-06-09 18:58:04.400,2022-06-10 10:53:04.603,40
281,2022-06-10 11:05:09.447,2022-06-10 12:30:09.787,40
281,2022-06-10 16:06:09.453,2022-06-13 07:29:14.380,40
